date,population,status,exceedance
2025-01-26T15:00:00,34.939,V,N
2025-01-26T16:00:00,33.303,V,N
2025-01-26T17:00:00,33.521,V,N
2025-01-26T18:00:00,34.666,V,N
2025-01-26T19:00:00,31.396,V,N
2025-01-26T20:00:00,30.742,V,N
2025-01-26T21:00:00,27.362,V,N
2025-01-26T22:00:00,28.725,V,N
2025-01-26T23:00:00,21.748,V,N
2025-01-27T00:00:00,20.204,V,N
2025-01-27T01:00:00,22.729,V,N
2025-01-27T02:00:00,19.350,V,N
2025-01-27T03:00:00,20.004,V,N
2025-01-27T04:00:00,17.060,V,N
2025-01-27T05:00:00,14.390,V,N
2025-01-27T06:00:00,13.300,V,N
2025-01-27T07:00:00,20.494,V,N
2025-01-27T08:00:00,29.651,V,N
2025-01-27T09:00:00,28.997,V,N
2025-01-27T10:00:00,25.236,V,N
2025-01-27T11:00:00,29.161,V,N
2025-01-27T12:00:00,30.960,V,N
2025-01-27T13:00:00,29.978,V,N
2025-01-27T14:00:00,27.689,V,N
2025-01-27T15:00:00,28.234,V,N
2025-01-27T16:00:00,38.863,V,N
2025-01-27T17:00:00,36.083,V,N
2025-01-27T18:00:00,31.614,V,N
2025-01-27T19:00:00,31.941,V,N
2025-01-27T20:00:00,50.309,V,N
2025-01-27T21:00:00,52.708,V,N
2025-01-27T22:00:00,41.970,V,N
2025-01-27T23:00:00,32.322,V,N
2025-01-28T00:00:00,30.425,V,N
2025-01-28T01:00:00,24.358,V,N
2025-01-28T02:00:00,31.451,V,N
2025-01-28T03:00:00,24.028,V,N
2025-01-28T04:00:00,57.844,V,N
2025-01-28T05:00:00,62.737,V,N
2025-01-28T06:00:00,71.755,V,N
2025-01-28T07:00:00,73.954,V,N
2025-01-28T08:00:00,67.906,V,N
2025-01-28T09:00:00,69.500,V,N
2025-01-28T10:00:00,70.655,V,N
2025-01-28T11:00:00,54.325,V,N
2025-01-28T12:00:00,40.908,V,N
2025-01-28T13:00:00,39.809,V,N
2025-01-28T14:00:00,39.919,V,N
2025-01-28T15:00:00,38.764,V,N
